module,file,line_number,line_content
llvm,./llvm-project/llvm/utils/TableGen/DXILEmitter.cpp,515,"OS << ""  // FIXME: change search to indexing with\n"";"
llvm,./llvm-project/llvm/utils/TableGen/DFAEmitter.cpp,114,// FIXME: It may make sense to emit these as ULEB sequences instead of
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,513,// TODO: We could try to extract some info from CodeGenIntrinsic to
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,516,// TODO: Could we add some inference information to builtins at least? e.g.
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,1073,// FIXME: Hack so C++ code is executed last. May not work for more complex
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,1353,"// TODO: When we allow rewriting non-root instructions, also allow this."
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,1372,// TODO: Diagnose uses of MatchDatas if the Rule doesn't have C++ on both the
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,1746,// TODO: If we want to allow for multiple roots we'll need a map of IMs
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,1769,"assert(!O.isNamedImmediate() && ""TODO: handle named imms"");"
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,1881,// TODO: We could support pure C++ PatFrags as a temporary thing.
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,2046,"// TODO: Handle this. We need to mutate the instr, or delete the old"
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,2109,"// TODO: We don't mutate very often, if at all in combiners, but it'd be nice"
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,2272,// TODO: We could add some CheckIsSameOperand opcode variant that checks
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,2322,// TODO: We could support GITypeOf here on the condition that the
llvm,./llvm-project/llvm/utils/TableGen/GlobalISelCombinerEmitter.cpp,2356,// TODO: copy-pasted from GlobalISelEmitter.cpp. Is it still relevant
llvm,./llvm-project/llvm/utils/TableGen/Basic/ARMTargetDefEmitter.cpp,189,// FIXME: Tablegen has the Subtarget Feature FeatureRCPC_IMMO which is implied
llvm,./llvm-project/llvm/utils/TableGen/Basic/IntrinsicEmitter.cpp,411,// TODO: IntrHasSideEffects should affect not only readnone intrinsics.
llvm,./llvm-project/llvm/utils/TableGen/Basic/RuntimeLibcallsEmitter.cpp,433,// TODO: It may make more sense to split the search by string size more. There
llvm,./llvm-project/llvm/utils/TableGen/Basic/RuntimeLibcallsEmitter.cpp,677,// FIXME: We need to generate separate functions for
llvm,./llvm-project/llvm/utils/TableGen/Basic/RuntimeLibcallsEmitter.cpp,747,// FIXME: This should be a fatal error. A few contexts are improperly relying
llvm,./llvm-project/llvm/utils/TableGen/Basic/DirectiveEmitter.cpp,662,// FIXME: This will need to recognize different spellings for different
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenTarget.cpp,206,// FIXME: We should figure out the hwmode and dispatch. But this interface
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenTarget.cpp,356,// FIXME: Eliminate mutation of TG records by creating a helper function
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenTarget.cpp,381,// FIXME: This is a hack to statically increase the priority of patterns which
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenTarget.cpp,391,// FIXME: Why is this different from parseSDPatternOperatorProperties?
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,979,"// FIXME: Should atomic loads be IsLoad, IsAtomic, or both?"
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,1413,// all have the same class.  FIXME: Is there a way to find a common
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,1933,if (Constraint.OperandNo >= NumResults) // FIXME: need value #
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,2014,return 1; // FIXME: Generalize SDNodeXForm
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,2364,"assert(ResNo == 0 && ""FIXME: PatFrag with multiple results?"");"
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,2408,"assert(ResNo == 0 && ""FIXME: ComplexPattern with multiple results?"");"
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,2673,"// FIXME: This sucks, it should apply all implicit defs."
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,2677,// FIXME: Generalize to multiple possible types and multiple possible
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,2689,"assert(getChild(0).getNumTypes() == 1 && ""FIXME: Unhandled"");"
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,2816,"// TODO: AArch64 and AMDGPU use ComplexPattern<untyped, ...> and then"
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,2879,// TODO:
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,3247,"""FIXME: cannot name multiple result nodes yet"");"
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,3259,"""FIXME: cannot name multiple result nodes yet"");"
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,3809,"// FIXME: To match historical behavior of TableGen, for now add those flags"
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,4052,"assert(ResNodes[i]->getNumTypes() == 1 && ""FIXME: Unhandled"");"
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,4057,// FIXME: Assume only the first tree is the pattern. The others are clobber
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenDAGPatterns.cpp,4069,// FIXME: InstImpResults should not be part of DAGInstruction.
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenInstAlias.cpp,68,// TODO: Verify RegClassByHwMode usage
llvm,./llvm-project/llvm/utils/TableGen/Common/Types.cpp,17,// TODO: The original callers only used 32 and 64 so these are the only
llvm,./llvm-project/llvm/utils/TableGen/Common/InstructionEncoding.cpp,324,// TODO: Remove along with IgnoreNonDecodableOperands.
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenRegisters.cpp,1151,// TODO: Remove this logic when migrate from LiveVariables to LiveIntervals
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenRegisters.cpp,1185,"// FIXME: This could just be RegistersByName[name] = register, except that"
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenRegisters.cpp,1595,// FIXME: What if ad-hoc aliasing introduces overlaps that aren't represented
llvm,./llvm-project/llvm/utils/TableGen/Common/CodeGenRegisters.cpp,2053,"// FIXME: Since `EndIdx` is computed just once during loop initialization,"
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/Patterns.h,176,"/// TODO: Long-term, this needs to be removed. It's a hack around MIR"
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.cpp,26,// FIXME: Use createStringError instead.
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.cpp,192,// TODO: Could encode this AOT to speed up build of generated file
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.cpp,249,// TODO: Could optimize this directly to save the compiler some work when
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.cpp,1036,// FIXME: Emit checks to determine it's _actually_ safe to fold and/or
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.cpp,1685,"// TODO: we could support more, just need to emit the right opcode or switch"
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.cpp,1879,// FIXME: Is this even needed still? Why the isVariadicNumOperands check?
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.cpp,2072,"// TODO: This is encoded as a 64-bit element, but only 16 or 32-bits are"
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.cpp,2328,// TODO: Simple permutation looks like it could be almost as common as
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.cpp,2360,// TODO: Limit this to matched instructions that mayLoad/mayStore or have
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/CXXPredicates.cpp,43,// TODO: Make BaseEnumName prefix configurable.
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/CombinerUtils.h,70,// FIXME: Use UniqueStringSaver instead.
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/Patterns.cpp,563,// TODO: Allow VarArgs?
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/Patterns.cpp,570,// TODO: It's just that the emitter doesn't handle it but technically
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/Patterns.cpp,649,// TODO: find unused params
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/Patterns.cpp,745,// TODO: Dump OperandTable as well.
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.h,469,/// FIXME: This currently supports a single match position but could be
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.h,697,// FIXME: Remove this as soon as possible
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.h,1298,"// TODO: has many implications, figure them all out"
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.h,1319,// TODO: Should variadic ops support predicates?
llvm,./llvm-project/llvm/utils/TableGen/Common/GlobalISel/GlobalISelMatchTable.h,1433,// TODO: This is used for the SwitchMatcher optimization. We should be able to
llvm,./llvm-project/llvm/utils/PerfectShuffle/PerfectShuffle.cpp,224,"// If this value has already been evaluated, it is free.  FIXME: match undefs."
llvm,./llvm-project/llvm/examples/Kaleidoscope/MCJIT/initial/toy.cpp,608,// FIXME: Obviously we can do better than this
llvm,./llvm-project/llvm/examples/Kaleidoscope/MCJIT/complete/toy.cpp,650,// FIXME: Obviously we can do better than this
llvm,./llvm-project/llvm/examples/Kaleidoscope/MCJIT/complete/toy.cpp,1385,// FIXME: Implement duplicate function detection.
llvm,./llvm-project/llvm/examples/Kaleidoscope/MCJIT/cached/toy.cpp,631,// FIXME: Obviously we can do better than this
llvm,./llvm-project/llvm/examples/Kaleidoscope/MCJIT/lazy/toy.cpp,610,// FIXME: Obviously we can do better than this
llvm,./llvm-project/llvm/examples/IRTransforms/SimplifyCFG.cpp,77,// TODO: Find a better place to put such small variations.
llvm,./llvm-project/llvm/examples/OrcV2Examples/LLJITWithRemoteDebugging/RemoteJITUtils.cpp,53,// FIXME: Add support for Windows.
llvm,./llvm-project/llvm/examples/OrcV2Examples/LLJITWithRemoteDebugging/RemoteJITUtils.cpp,61,// FIXME: Add support for Windows.
llvm,./llvm-project/llvm/examples/OrcV2Examples/OrcV2CBindingsLazy/OrcV2CBindingsLazy.c,83,// TODO: LLVMDisposeMessage(ErrMsg);
llvm,./llvm-project/llvm/examples/ExceptionDemo/ExceptionDemo.cpp,67,"// FIXME: Although all systems tested with (Linux, OS X), do not need this"
llvm,./llvm-project/llvm/examples/ExceptionDemo/ExceptionDemo.cpp,1234,"// FIXME: Redundant storage which, beyond utilizing value of"
llvm,./llvm-project/llvm/lib/CAS/MappedFileRegionArena.cpp,362,// FIXME: on Darwin this can under-count the size if there is a race to
llvm,./llvm-project/llvm/lib/CAS/OnDiskTrieRawHashMap.cpp,364,// TODO: Avoid leaking the lazy root by storing it in an allocator.
llvm,./llvm-project/llvm/lib/CAS/OnDiskTrieRawHashMap.cpp,804,/// TODO: add more sanity checks that isn't just plain data corruption. For
llvm,./llvm-project/llvm/lib/CAS/InMemoryCAS.cpp,195,/// TODO: Consider callers to actually do an insert and to return a handle to
llvm,./llvm-project/llvm/lib/CAS/BuiltinCAS.cpp,26,// FIXME: Allow shortened references?
llvm,./llvm-project/llvm/lib/CAS/ObjectStore.cpp,124,// TODO: For the on-disk CAS implementation use cloning to store it as a
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DebugLineSectionEmitter.h,30,// FIXME: remove dependence on MCDwarfLineAddr::encode.
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DebugLineSectionEmitter.h,339,// FIXME: code copied and transformed from
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFLinkerUnit.cpp,95,// FIXME: Remove dependence on DwarfEmitterImpl/AsmPrinter and emit DIEs
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFEmitterImpl.cpp,172,// FIXME: add support for type units + .debug_names. For now the behavior is
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFLinkerImpl.cpp,139,// FIXME: move creation of CompileUnits into the addObjectFile.
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFLinkerImpl.cpp,319,// FIXME: Until PR27449 (https://llvm.org/bugs/show_bug.cgi?id=27449) is
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFLinkerImpl.cpp,411,// FIXME: Until PR27449 (https://llvm.org/bugs/show_bug.cgi?id=27449) is
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFLinkerImpl.cpp,1254,// FIXME: we use AsmPrinter to emit accelerator sections.
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFLinkerImpl.cpp,1275,// FIXME: we use AsmPrinter to emit accelerator sections.
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFLinkerImpl.cpp,1296,// FIXME: we use AsmPrinter to emit accelerator sections.
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFLinkerImpl.cpp,1317,// FIXME: we use AsmPrinter to emit accelerator sections.
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFLinkerImpl.cpp,1377,// FIXME: we use AsmPrinter to emit accelerator sections.
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFLinkerCompileUnit.cpp,973,// TODO: check that List.Header.getOffsetByteSize() and
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFLinkerCompileUnit.cpp,1549,// FIXME: This logic is meant to generate exactly the same output as
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DWARFLinkerCompileUnit.cpp,1622,// FIXME: this only removes the unneeded end_sequence if the
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DependencyTracker.cpp,264,// FIXME: we probably need to update getKeepTypeChildren status for
llvm,./llvm-project/llvm/lib/DWARFLinker/Parallel/DependencyTracker.cpp,810,// FIXME: dsymutil-classic compat. dsymutil-classic doesn't consider
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinker.cpp,699,// FIXME: dsymutil-classic compat. dsymutil-classic doesn't consider labels
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinker.cpp,886,// FIXME: compatibility with dsymutil-classic. UseODR shouldn't
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinker.cpp,890,// FIXME: compatibility with dsymutil-classic. There is no
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinker.cpp,1241,// FIXME: we should be able to design DIEEntry reliance on
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinker.cpp,1428,// FIXME: If DIEBlock and DIELoc just reuses the Size field of
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinker.cpp,1937,// FIXME: This is slightly wrong. An inline_subroutine without a
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinker.cpp,2239,// FIXME: this only removes the unneeded end_sequence if the
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinker.cpp,2334,// FIXME: This logic is meant to generate exactly the same output as
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinker.cpp,2636,// FIXME: dsymutil-classic compatibility. Ignore modules.
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinker.cpp,2710,// FIXME: Until PR27449 (https://llvm.org/bugs/show_bug.cgi?id=27449) is
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinker.cpp,2797,// FIXME: Until PR27449 (https://llvm.org/bugs/show_bug.cgi?id=27449) is
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinkerDeclContext.cpp,52,// FIXME: dsymutil-classic compat: We should bail out here if we
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinkerDeclContext.cpp,97,// FIXME: For dsymutil-classic compatibility. I think uniquing within
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinkerDeclContext.cpp,126,// FIXME: dsymutil-classic compatibility. I'd rather not
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinkerDeclContext.cpp,153,// FIXME: dsymutil-classic won't unique the same type presented
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinkerDeclContext.cpp,158,"// FIXME: dsymutil-classic compatibility: when we don't have a name,"
llvm,./llvm-project/llvm/lib/DWARFLinker/Classic/DWARFLinkerDeclContext.cpp,184,// FIXME: dsymutil-classic compatibility. Union types aren't
